2023-07-18 16:55:23 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-07-18 16:55:23 0 [Note] InnoDB: Uses event mutexes
2023-07-18 16:55:23 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-07-18 16:55:23 0 [Note] InnoDB: Number of pools: 1
2023-07-18 16:55:23 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=37, page number=312] with future log sequence number 12941115
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 12937194
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=219] with future log sequence number 12937150
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=162] with future log sequence number 12931219
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=361] with future log sequence number 12937150
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 12937106
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=7] with future log sequence number 12935598
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=6] with future log sequence number 12935572
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=5] with future log sequence number 12935546
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=4] with future log sequence number 12935516
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=3] with future log sequence number 12935490
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=360] with future log sequence number 12937106
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 12937062
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=38, page number=146] with future log sequence number 12937018
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=358] with future log sequence number 12937062
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=216] with future log sequence number 12922592
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 12922592
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=215] with future log sequence number 12922548
2023-07-18 16:55:23 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=319] with future log sequence number 12922548
2023-07-18 16:55:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 11651367 is in the future! Current system log sequence number 300306.
2023-07-18 16:55:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-18 16:55:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 12752237 is in the future! Current system log sequence number 300306.
2023-07-18 16:55:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-18 16:55:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 11654837 is in the future! Current system log sequence number 300306.
2023-07-18 16:55:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-18 16:55:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 12873395 is in the future! Current system log sequence number 300306.
