2023-07-20 16:24:13 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-07-20 16:24:13 0 [Note] InnoDB: Uses event mutexes
2023-07-20 16:24:13 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-07-20 16:24:13 0 [Note] InnoDB: Number of pools: 1
2023-07-20 16:24:13 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=327] with future log sequence number 38267950
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=261] with future log sequence number 38267890
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=72, page number=4] with future log sequence number 38263565
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=72, page number=3] with future log sequence number 38263585
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 38267890
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=260] with future log sequence number 38267846
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=419] with future log sequence number 38267846
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=259] with future log sequence number 38267739
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=62, page number=93] with future log sequence number 38263022
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=363] with future log sequence number 38267739
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 17591589 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 37561315 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=4] log sequence number 33253321 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 14748874 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=416] log sequence number 14748874 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 37659371 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=391] log sequence number 37659371 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 37990585 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=338] log sequence number 37990585 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
